+0.000140,	+9.988838e-1,	+9.503896e-10,	+9.503896e-9,	+1.395178e-4
+0.000146,	+9.988293e-1,	+1.045429e-9,	+1.045429e-8,	+1.463211e-4
+0.000154,	+9.987722e-1,	+1.149971e-9,	+1.149971e-8,	+1.534563e-4
+0.000161,	+9.987124e-1,	+1.264969e-9,	+1.264969e-8,	+1.609397e-4
+0.000169,	+9.986496e-1,	+1.391465e-9,	+1.391465e-8,	+1.687881e-4
+0.000177,	+9.985837e-1,	+1.530612e-9,	+1.530612e-8,	+1.770193e-4
+0.000186,	+9.985146e-1,	+1.683673e-9,	+1.683673e-8,	+1.856519e-4
+0.000195,	+9.984422e-1,	+1.852040e-9,	+1.852040e-8,	+1.947056e-4
+0.000204,	+9.983662e-1,	+2.037244e-9,	+2.037244e-8,	+2.042007e-4
+0.000214,	+9.982865e-1,	+2.240969e-9,	+2.240969e-8,	+2.141589e-4
+0.000225,	+9.982030e-1,	+2.465066e-9,	+2.465066e-8,	+2.246025e-4
+0.000236,	+9.981153e-1,	+2.711572e-9,	+2.711572e-8,	+2.355553e-4
+0.000247,	+9.980234e-1,	+2.982730e-9,	+2.982730e-8,	+2.470420e-4
+0.000259,	+9.979270e-1,	+3.281003e-9,	+3.281003e-8,	+2.590887e-4
+0.000272,	+9.978259e-1,	+3.609103e-9,	+3.609103e-8,	+2.717224e-4
+0.000285,	+9.977199e-1,	+3.970013e-9,	+3.970013e-8,	+2.849719e-4
+0.000299,	+9.976087e-1,	+4.367015e-9,	+4.367015e-8,	+2.988670e-4
+0.000314,	+9.974921e-1,	+4.803716e-9,	+4.803716e-8,	+3.134392e-4
+0.000329,	+9.973698e-1,	+5.284088e-9,	+5.284088e-8,	+3.287213e-4
+0.000345,	+9.972415e-1,	+5.812496e-9,	+5.812496e-8,	+3.447479e-4
+0.000362,	+9.971070e-1,	+6.393746e-9,	+6.393746e-8,	+3.615551e-4
+0.000380,	+9.969659e-1,	+7.033121e-9,	+7.033121e-8,	+3.791809e-4
+0.000398,	+9.968180e-1,	+7.736433e-9,	+7.736433e-8,	+3.976651e-4
+0.000418,	+9.966629e-1,	+8.510076e-9,	+8.510076e-8,	+4.170493e-4
+0.000438,	+9.965002e-1,	+9.361083e-9,	+9.361083e-8,	+4.373773e-4
+0.000460,	+9.963295e-1,	+1.029719e-8,	+1.029719e-7,	+4.586949e-4
+0.000482,	+9.961506e-1,	+1.132691e-8,	+1.132691e-7,	+4.810500e-4
+0.000506,	+9.959630e-1,	+1.245960e-8,	+1.245960e-7,	+5.044932e-4
+0.000530,	+9.957662e-1,	+1.370556e-8,	+1.370556e-7,	+5.290770e-4
+0.000556,	+9.955598e-1,	+1.507612e-8,	+1.507612e-7,	+5.548569e-4
+0.000583,	+9.953434e-1,	+1.658373e-8,	+1.658373e-7,	+5.818909e-4
+0.000612,	+9.951165e-1,	+1.824210e-8,	+1.824210e-7,	+6.102397e-4
+0.000642,	+9.948785e-1,	+2.006631e-8,	+2.006631e-7,	+6.399669e-4
+0.000673,	+9.946289e-1,	+2.207295e-8,	+2.207295e-7,	+6.711395e-4
+0.000706,	+9.943672e-1,	+2.428024e-8,	+2.428024e-7,	+7.038274e-4
+0.000741,	+9.940928e-1,	+2.670826e-8,	+2.670826e-7,	+7.381038e-4
+0.000777,	+9.938050e-1,	+2.937909e-8,	+2.937909e-7,	+7.740456e-4
+0.000815,	+9.935033e-1,	+3.231700e-8,	+3.231700e-7,	+8.117334e-4
+0.000854,	+9.931869e-1,	+3.554870e-8,	+3.554870e-7,	+8.512515e-4
+0.000896,	+9.928551e-1,	+3.910357e-8,	+3.910357e-7,	+8.926884e-4
+0.000940,	+9.925071e-1,	+4.301393e-8,	+4.301393e-7,	+9.361367e-4
+0.000986,	+9.921423e-1,	+4.731532e-8,	+4.731532e-7,	+9.816934e-4
+0.001034,	+9.917597e-1,	+5.204685e-8,	+5.204685e-7,	+1.029460e-3
+0.001085,	+9.913586e-1,	+5.725153e-8,	+5.725153e-7,	+1.079544e-3
+0.001138,	+9.909380e-1,	+6.297669e-8,	+6.297669e-7,	+1.132056e-3
+0.001193,	+9.904970e-1,	+6.927436e-8,	+6.927436e-7,	+1.187113e-3
+0.001252,	+9.900346e-1,	+7.620179e-8,	+7.620179e-7,	+1.244837e-3
+0.001313,	+9.895498e-1,	+8.382197e-8,	+8.382197e-7,	+1.305358e-3
+0.001377,	+9.890414e-1,	+9.220417e-8,	+9.220417e-7,	+1.368808e-3
+0.001445,	+9.885084e-1,	+1.014246e-7,	+1.014246e-6,	+1.435330e-3
+0.001515,	+9.879496e-1,	+1.115670e-7,	+1.115670e-6,	+1.505069e-3
+0.001589,	+9.873638e-1,	+1.227237e-7,	+1.227237e-6,	+1.578180e-3
+0.001667,	+9.867495e-1,	+1.349961e-7,	+1.349961e-6,	+1.654826e-3
+0.001749,	+9.861055e-1,	+1.484957e-7,	+1.484957e-6,	+1.735173e-3
+0.001834,	+9.854304e-1,	+1.633453e-7,	+1.633453e-6,	+1.819401e-3
+0.001924,	+9.847226e-1,	+1.796798e-7,	+1.796798e-6,	+1.907693e-3
+0.002018,	+9.839807e-1,	+1.976478e-7,	+1.976478e-6,	+2.000243e-3
+0.002117,	+9.832028e-1,	+2.174126e-7,	+2.174126e-6,	+2.097255e-3
+0.002221,	+9.823874e-1,	+2.391539e-7,	+2.391539e-6,	+2.198940e-3
+0.002329,	+9.815327e-1,	+2.630693e-7,	+2.630693e-6,	+2.305520e-3
+0.002444,	+9.806367e-1,	+2.893762e-7,	+2.893762e-6,	+2.417227e-3
+0.002563,	+9.796975e-1,	+3.183138e-7,	+3.183138e-6,	+2.534305e-3
+0.002689,	+9.787131e-1,	+3.501452e-7,	+3.501452e-6,	+2.657007e-3
+0.002821,	+9.776813e-1,	+3.851597e-7,	+3.851597e-6,	+2.785598e-3
+0.002959,	+9.765999e-1,	+4.236757e-7,	+4.236757e-6,	+2.920357e-3
+0.003104,	+9.754664e-1,	+4.660432e-7,	+4.660432e-6,	+3.061573e-3
+0.003256,	+9.742785e-1,	+5.126476e-7,	+5.126476e-6,	+3.209549e-3
+0.003416,	+9.730336e-1,	+5.639123e-7,	+5.639123e-6,	+3.364602e-3
+0.003584,	+9.717289e-1,	+6.203035e-7,	+6.203035e-6,	+3.527064e-3
+0.003759,	+9.703617e-1,	+6.823339e-7,	+6.823339e-6,	+3.697279e-3
+0.003944,	+9.689291e-1,	+7.505673e-7,	+7.505673e-6,	+3.875609e-3
+0.004138,	+9.674279e-1,	+8.256240e-7,	+8.256240e-6,	+4.062431e-3
+0.004341,	+9.658550e-1,	+9.081864e-7,	+9.081864e-6,	+4.258137e-3
+0.004554,	+9.642070e-1,	+9.990051e-7,	+9.990051e-6,	+4.463138e-3
+0.004778,	+9.624804e-1,	+1.098906e-6,	+1.098906e-5,	+4.677862e-3
+0.005013,	+9.606716e-1,	+1.208796e-6,	+1.208796e-5,	+4.902755e-3
+0.005259,	+9.587767e-1,	+1.329676e-6,	+1.329676e-5,	+5.138283e-3
+0.005518,	+9.567918e-1,	+1.462643e-6,	+1.462643e-5,	+5.384931e-3
+0.005790,	+9.547128e-1,	+1.608908e-6,	+1.608908e-5,	+5.643204e-3
+0.006075,	+9.525352e-1,	+1.769798e-6,	+1.769798e-5,	+5.913628e-3
+0.006374,	+9.502547e-1,	+1.946778e-6,	+1.946778e-5,	+6.196751e-3
+0.006688,	+9.478664e-1,	+2.141456e-6,	+2.141456e-5,	+6.493142e-3
+0.007018,	+9.453655e-1,	+2.355602e-6,	+2.355602e-5,	+6.803396e-3
+0.007364,	+9.427470e-1,	+2.591162e-6,	+2.591162e-5,	+7.128127e-3
+0.007728,	+9.400054e-1,	+2.850278e-6,	+2.850278e-5,	+7.467977e-3
+0.008110,	+9.371352e-1,	+3.135306e-6,	+3.135306e-5,	+7.823610e-3
+0.008510,	+9.341308e-1,	+3.448836e-6,	+3.448836e-5,	+8.195718e-3
+0.008931,	+9.309860e-1,	+3.793720e-6,	+3.793720e-5,	+8.585015e-3
+0.009373,	+9.276948e-1,	+4.173092e-6,	+4.173092e-5,	+8.992245e-3
+0.009837,	+9.242506e-1,	+4.590401e-6,	+4.590401e-5,	+9.418176e-3
+0.010325,	+9.206468e-1,	+5.049441e-6,	+5.049441e-5,	+9.863605e-3
+0.010836,	+9.168764e-1,	+5.554386e-6,	+5.554386e-5,	+1.032935e-2
+0.011374,	+9.129321e-1,	+6.109824e-6,	+6.109824e-5,	+1.081627e-2
+0.011939,	+9.088066e-1,	+6.720806e-6,	+6.720806e-5,	+1.132524e-2
+0.012533,	+9.044921e-1,	+7.392887e-6,	+7.392887e-5,	+1.185717e-2
+0.013156,	+8.999805e-1,	+8.132176e-6,	+8.132176e-5,	+1.241298e-2
+0.013811,	+8.952636e-1,	+8.945393e-6,	+8.945393e-5,	+1.299365e-2
+0.014500,	+8.903329e-1,	+9.839933e-6,	+9.839933e-5,	+1.360015e-2
+0.015223,	+8.851796e-1,	+1.082393e-5,	+1.082393e-4,	+1.423349e-2
+0.015984,	+8.797944e-1,	+1.190632e-5,	+1.190632e-4,	+1.489473e-2
+0.016783,	+8.741682e-1,	+1.309695e-5,	+1.309695e-4,	+1.558491e-2
+0.017623,	+8.682913e-1,	+1.440665e-5,	+1.440665e-4,	+1.630512e-2
+0.018507,	+8.621537e-1,	+1.584731e-5,	+1.584731e-4,	+1.705646e-2
+0.019436,	+8.557455e-1,	+1.743204e-5,	+1.743204e-4,	+1.784006e-2
+0.020413,	+8.490561e-1,	+1.917525e-5,	+1.917525e-4,	+1.865706e-2
+0.021441,	+8.420750e-1,	+2.109277e-5,	+2.109277e-4,	+1.950861e-2
+0.022522,	+8.347913e-1,	+2.320205e-5,	+2.320205e-4,	+2.039586e-2
+0.023660,	+8.271942e-1,	+2.552225e-5,	+2.552225e-4,	+2.131998e-2
+0.024857,	+8.192723e-1,	+2.807448e-5,	+2.807448e-4,	+2.228215e-2
+0.026117,	+8.110143e-1,	+3.088192e-5,	+3.088192e-4,	+2.328351e-2
+0.027443,	+8.024088e-1,	+3.397012e-5,	+3.397012e-4,	+2.432522e-2
+0.028840,	+7.934443e-1,	+3.736713e-5,	+3.736713e-4,	+2.540842e-2
+0.030310,	+7.841093e-1,	+4.110384e-5,	+4.110384e-4,	+2.653420e-2
+0.031859,	+7.743920e-1,	+4.521423e-5,	+4.521423e-4,	+2.770364e-2
+0.033491,	+7.642811e-1,	+4.973565e-5,	+4.973565e-4,	+2.891777e-2
+0.035211,	+7.537652e-1,	+5.470921e-5,	+5.470921e-4,	+3.017754e-2
+0.037024,	+7.428332e-1,	+6.018013e-5,	+6.018013e-4,	+3.148387e-2
+0.038936,	+7.314740e-1,	+6.619815e-5,	+6.619815e-4,	+3.283757e-2
+0.040952,	+7.196772e-1,	+7.281796e-5,	+7.281796e-4,	+3.423935e-2
+0.043078,	+7.074327e-1,	+8.009976e-5,	+8.009976e-4,	+3.568981e-2
+0.045323,	+6.947310e-1,	+8.810973e-5,	+8.810973e-4,	+3.718942e-2
+0.047692,	+6.815633e-1,	+9.692071e-5,	+9.692071e-4,	+3.873846e-2
+0.050194,	+6.679215e-1,	+1.066128e-4,	+1.066128e-3,	+4.033707e-2
+0.052837,	+6.537987e-1,	+1.172741e-4,	+1.172741e-3,	+4.198514e-2
+0.055630,	+6.391891e-1,	+1.290015e-4,	+1.290015e-3,	+4.368235e-2
+0.058583,	+6.240880e-1,	+1.419016e-4,	+1.419016e-3,	+4.542808e-2
+0.061707,	+6.084925e-1,	+1.560918e-4,	+1.560918e-3,	+4.722143e-2
+0.065012,	+5.924014e-1,	+1.717009e-4,	+1.717009e-3,	+4.906112e-2
+0.068512,	+5.758154e-1,	+1.888710e-4,	+1.888710e-3,	+5.094549e-2
+0.072219,	+5.587376e-1,	+2.077581e-4,	+2.077581e-3,	+5.287246e-2
+0.076149,	+5.411735e-1,	+2.285340e-4,	+2.285340e-3,	+5.483945e-2
+0.080316,	+5.231315e-1,	+2.513874e-4,	+2.513874e-3,	+5.684331e-2
+0.084739,	+5.046232e-1,	+2.765261e-4,	+2.765261e-3,	+5.888031e-2
+0.089435,	+4.856639e-1,	+3.041787e-4,	+3.041787e-3,	+6.094605e-2
+0.094426,	+4.662725e-1,	+3.345966e-4,	+3.345966e-3,	+6.303538e-2
+0.099734,	+4.464724e-1,	+3.680562e-4,	+3.680562e-3,	+6.514233e-2
+0.105384,	+4.262918e-1,	+4.048618e-4,	+4.048618e-3,	+6.726005e-2
+0.111404,	+4.057638e-1,	+4.453480e-4,	+4.453480e-3,	+6.938070e-2
+0.117822,	+3.849273e-1,	+4.898828e-4,	+4.898828e-3,	+7.149538e-2
+0.124674,	+3.638273e-1,	+5.388711e-4,	+5.388711e-3,	+7.359401e-2
+0.131997,	+3.425151e-1,	+5.927582e-4,	+5.927582e-3,	+7.566527e-2
+0.139831,	+3.210491e-1,	+6.520341e-4,	+6.520341e-3,	+7.769649e-2
+0.148223,	+2.994950e-1,	+7.172375e-4,	+7.172375e-3,	+7.967351e-2
+0.157225,	+2.779261e-1,	+7.889612e-4,	+7.889612e-3,	+8.158067e-2
+0.166896,	+2.564236e-1,	+8.678573e-4,	+8.678573e-3,	+8.340062e-2
+0.177302,	+2.350771e-1,	+9.546431e-4,	+9.546431e-3,	+8.511429e-2
+0.188518,	+2.139841e-1,	+1.050107e-3,	+1.050107e-2,	+8.670081e-2
+0.200629,	+1.932501e-1,	+1.155118e-3,	+1.155118e-2,	+8.813743e-2
+0.213129,	+1.739251e-1,	+1.265290e-3,	+1.265290e-2,	+8.934117e-2
+0.225629,	+1.565326e-1,	+1.376966e-3,	+1.376966e-2,	+9.028679e-2
+0.238129,	+1.408793e-1,	+1.489825e-3,	+1.489825e-2,	+9.100201e-2
+0.250629,	+1.267914e-1,	+1.603577e-3,	+1.603577e-2,	+9.151172e-2
+0.263129,	+1.141123e-1,	+1.717967e-3,	+1.717967e-2,	+9.183833e-2
+0.275629,	+1.027010e-1,	+1.832765e-3,	+1.832765e-2,	+9.200196e-2
+0.288129,	+9.243094e-2,	+1.947767e-3,	+1.947767e-2,	+9.202069e-2
+0.300629,	+8.318785e-2,	+2.062793e-3,	+2.062793e-2,	+9.191079e-2
+0.313129,	+7.486906e-2,	+2.177682e-3,	+2.177682e-2,	+9.168687e-2
+0.325629,	+6.738216e-2,	+2.292290e-3,	+2.292290e-2,	+9.136204e-2
+0.338129,	+6.064394e-2,	+2.406493e-3,	+2.406493e-2,	+9.094809e-2
+0.350629,	+5.457955e-2,	+2.520178e-3,	+2.520178e-2,	+9.045560e-2
+0.363129,	+4.912159e-2,	+2.633247e-3,	+2.633247e-2,	+8.989408e-2
+0.375629,	+4.420943e-2,	+2.745615e-3,	+2.745615e-2,	+8.927206e-2
+0.388129,	+3.978849e-2,	+2.857205e-3,	+2.857205e-2,	+8.859718e-2
+0.400629,	+3.580964e-2,	+2.967952e-3,	+2.967952e-2,	+8.787633e-2
+0.413129,	+3.222868e-2,	+3.077797e-3,	+3.077797e-2,	+8.711565e-2
+0.425629,	+2.900581e-2,	+3.186692e-3,	+3.186692e-2,	+8.632067e-2
+0.438129,	+2.610523e-2,	+3.294592e-3,	+3.294592e-2,	+8.549633e-2
+0.450629,	+2.349470e-2,	+3.401463e-3,	+3.401463e-2,	+8.464707e-2
+0.463129,	+2.114523e-2,	+3.507272e-3,	+3.507272e-2,	+8.377686e-2
+0.475629,	+1.903071e-2,	+3.611993e-3,	+3.611993e-2,	+8.288924e-2
+0.488129,	+1.712764e-2,	+3.715604e-3,	+3.715604e-2,	+8.198740e-2
+0.500629,	+1.541488e-2,	+3.818089e-3,	+3.818089e-2,	+8.107417e-2
+0.513129,	+1.387339e-2,	+3.919431e-3,	+3.919431e-2,	+8.015208e-2
+0.525629,	+1.248605e-2,	+4.019621e-3,	+4.019621e-2,	+7.922341e-2
+0.538129,	+1.123744e-2,	+4.118651e-3,	+4.118651e-2,	+7.829016e-2
+0.550629,	+1.011370e-2,	+4.216513e-3,	+4.216513e-2,	+7.735414e-2
+0.563129,	+9.102330e-3,	+4.313206e-3,	+4.313206e-2,	+7.641694e-2
+0.575629,	+8.192097e-3,	+4.408727e-3,	+4.408727e-2,	+7.547999e-2
+0.588129,	+7.372887e-3,	+4.503077e-3,	+4.503077e-2,	+7.454454e-2
+0.600629,	+6.635599e-3,	+4.596258e-3,	+4.596258e-2,	+7.361171e-2
+0.613129,	+5.972039e-3,	+4.688272e-3,	+4.688272e-2,	+7.268250e-2
+0.625629,	+5.374835e-3,	+4.779126e-3,	+4.779126e-2,	+7.175776e-2
+0.638129,	+4.837351e-3,	+4.868823e-3,	+4.868823e-2,	+7.083828e-2
+0.650629,	+4.353616e-3,	+4.957371e-3,	+4.957371e-2,	+6.992472e-2
+0.663129,	+3.918255e-3,	+5.044777e-3,	+5.044777e-2,	+6.901768e-2
+0.675629,	+3.526429e-3,	+5.131049e-3,	+5.131049e-2,	+6.811766e-2
+0.688129,	+3.173786e-3,	+5.216196e-3,	+5.216196e-2,	+6.722512e-2
+0.700629,	+2.856408e-3,	+5.300227e-3,	+5.300227e-2,	+6.634045e-2
+0.713129,	+2.570767e-3,	+5.383153e-3,	+5.383153e-2,	+6.546397e-2
+0.725629,	+2.313690e-3,	+5.464983e-3,	+5.464983e-2,	+6.459598e-2
+0.738129,	+2.082321e-3,	+5.545728e-3,	+5.545728e-2,	+6.373671e-2
+0.750629,	+1.874089e-3,	+5.625399e-3,	+5.625399e-2,	+6.288636e-2
+0.763129,	+1.686680e-3,	+5.704006e-3,	+5.704006e-2,	+6.204509e-2
+0.775629,	+1.518012e-3,	+5.781563e-3,	+5.781563e-2,	+6.121306e-2
+0.788129,	+1.366211e-3,	+5.858079e-3,	+5.858079e-2,	+6.039035e-2
+0.800629,	+1.229590e-3,	+5.933567e-3,	+5.933567e-2,	+5.957706e-2
+0.813129,	+1.106631e-3,	+6.008038e-3,	+6.008038e-2,	+5.877325e-2
+0.825629,	+9.959678e-4,	+6.081505e-3,	+6.081505e-2,	+5.797895e-2
+0.838129,	+8.963710e-4,	+6.153979e-3,	+6.153979e-2,	+5.719419e-2
+0.850629,	+8.067339e-4,	+6.225471e-3,	+6.225471e-2,	+5.641897e-2
+0.863129,	+7.260605e-4,	+6.295995e-3,	+6.295995e-2,	+5.565330e-2
+0.875629,	+6.534544e-4,	+6.365562e-3,	+6.365562e-2,	+5.489714e-2
+0.888129,	+5.881090e-4,	+6.434183e-3,	+6.434183e-2,	+5.415047e-2
+0.900629,	+5.292981e-4,	+6.501871e-3,	+6.501871e-2,	+5.341325e-2
+0.913129,	+4.763683e-4,	+6.568638e-3,	+6.568638e-2,	+5.268544e-2
+0.925629,	+4.287315e-4,	+6.634495e-3,	+6.634495e-2,	+5.196697e-2
+0.938129,	+3.858583e-4,	+6.699453e-3,	+6.699453e-2,	+5.125778e-2
+0.950629,	+3.472725e-4,	+6.763526e-3,	+6.763526e-2,	+5.055781e-2
+0.963129,	+3.125452e-4,	+6.826723e-3,	+6.826723e-2,	+4.986698e-2
+0.975629,	+2.812907e-4,	+6.889057e-3,	+6.889057e-2,	+4.918522e-2
+0.988129,	+2.531616e-4,	+6.950538e-3,	+6.950538e-2,	+4.851244e-2
+1.000629,	+2.278455e-4,	+7.011179e-3,	+7.011179e-2,	+4.784855e-2
+1.013129,	+2.050609e-4,	+7.070989e-3,	+7.070989e-2,	+4.719349e-2
+1.025629,	+1.845548e-4,	+7.129981e-3,	+7.129981e-2,	+4.654714e-2
+1.038129,	+1.660994e-4,	+7.188165e-3,	+7.188165e-2,	+4.590942e-2
+1.050629,	+1.494894e-4,	+7.245552e-3,	+7.245552e-2,	+4.528024e-2
+1.063129,	+1.345405e-4,	+7.302152e-3,	+7.302152e-2,	+4.465951e-2
+1.075629,	+1.210864e-4,	+7.357977e-3,	+7.357977e-2,	+4.404712e-2
+1.088129,	+1.089778e-4,	+7.413035e-3,	+7.413035e-2,	+4.344299e-2
+1.100629,	+9.808001e-5,	+7.467339e-3,	+7.467339e-2,	+4.284701e-2
+1.113129,	+8.827201e-5,	+7.520898e-3,	+7.520898e-2,	+4.225909e-2
+1.125629,	+7.944481e-5,	+7.573722e-3,	+7.573722e-2,	+4.167913e-2
+1.138129,	+7.150032e-5,	+7.625821e-3,	+7.625821e-2,	+4.110703e-2
+1.150629,	+6.435029e-5,	+7.677205e-3,	+7.677205e-2,	+4.054271e-2
+1.163129,	+5.791526e-5,	+7.727883e-3,	+7.727883e-2,	+3.998605e-2
+1.175629,	+5.212374e-5,	+7.777865e-3,	+7.777865e-2,	+3.943696e-2
+1.188129,	+4.691136e-5,	+7.827162e-3,	+7.827162e-2,	+3.889536e-2
+1.200629,	+4.222023e-5,	+7.875781e-3,	+7.875781e-2,	+3.836113e-2
+1.213129,	+3.799820e-5,	+7.923732e-3,	+7.923732e-2,	+3.783420e-2
+1.225629,	+3.419838e-5,	+7.971025e-3,	+7.971025e-2,	+3.731445e-2
+1.238129,	+3.077855e-5,	+8.017668e-3,	+8.017668e-2,	+3.680180e-2
+1.250629,	+2.770069e-5,	+8.063670e-3,	+8.063670e-2,	+3.629616e-2
+1.263129,	+2.493062e-5,	+8.109041e-3,	+8.109041e-2,	+3.579744e-2
+1.275629,	+2.243756e-5,	+8.153787e-3,	+8.153787e-2,	+3.530553e-2
+1.288129,	+2.019380e-5,	+8.197919e-3,	+8.197919e-2,	+3.482036e-2
+1.300629,	+1.817442e-5,	+8.241445e-3,	+8.241445e-2,	+3.434184e-2
+1.313129,	+1.635698e-5,	+8.284372e-3,	+8.284372e-2,	+3.386986e-2
+1.325629,	+1.472128e-5,	+8.326709e-3,	+8.326709e-2,	+3.340436e-2
+1.338129,	+1.324915e-5,	+8.368465e-3,	+8.368465e-2,	+3.294523e-2
+1.350629,	+1.192424e-5,	+8.409646e-3,	+8.409646e-2,	+3.249240e-2
+1.363129,	+1.073182e-5,	+8.450262e-3,	+8.450262e-2,	+3.204578e-2
+1.375629,	+9.658634e-6,	+8.490319e-3,	+8.490319e-2,	+3.160528e-2
+1.388129,	+8.692770e-6,	+8.529826e-3,	+8.529826e-2,	+3.117083e-2
+1.400629,	+7.823493e-6,	+8.568789e-3,	+8.568789e-2,	+3.074234e-2
