                            time,                             ala,                           death,                            haem,                            ppix
              1.1256294819481218,          0.00007944480534257744,            0.007573721803662884,             0.07573721803662882,             0.04167912955904043
              1.1381294819481218,          0.00007150032480831969,            0.007625820715611685,             0.07625820715611682,            0.041107034587670406
              1.1506294819481218,          0.00006435029232748772,            0.007677204508846272,              0.0767720450884627,            0.040542706616150045
              1.1631294819481217,         0.000057915263094738944,             0.00772788289211646,             0.07727882892116458,             0.03998604877883208
              1.1756294819481217,          0.00005212373678526505,                0.00777786545309,             0.07777865453089998,            0.039436964548911824
              1.1881294819481216,          0.00004691136310673854,            0.007827161658776139,             0.07827161658776138,              0.0388953578330741
              1.2006294819481216,          0.00004222022679606469,            0.007875780856067481,             0.07875780856067481,             0.03836113305490817
              1.2131294819481215,          0.00003799820411645822,            0.007923732272386116,             0.07923732272386116,             0.03783419522823813
              1.2256294819481215,         0.000034198383704812396,            0.007971025016421414,             0.07971025016421414,             0.03731445002140131
              1.2381294819481214,         0.000030778545334331155,            0.008017668078948166,             0.08017668078948166,             0.03680180381340335
              1.2506294819481214,          0.00002770069080089804,             0.00806367033371492,              0.0806367033371492,            0.036296163742785735
              1.2631294819481214,         0.000024930621720808235,            0.008109040538393402,             0.08109040538393403,            0.035797437749957445
              1.2756294819481213,         0.000022437559548727413,            0.008153787335580849,             0.08153787335580849,             0.03530553461366704
              1.2881294819481213,         0.000020193803593854672,            0.008197919253847932,             0.08197919253847932,            0.034820363982223476
              1.3006294819481212,         0.000018174423234469206,             0.00824144470882571,             0.08241444708825711,             0.03434183640001283
              1.3131294819481212,         0.000016356980911022286,            0.008284372004325727,             0.08284372004325727,             0.03386986332980308
              1.3256294819481211,         0.000014721282819920058,            0.008326709333487982,              0.0832670933348798,            0.033404357171279674
               1.338129481948121,         0.000013249154537928052,            0.008368464779952081,              0.0836846477995208,            0.032945231276209824
               1.350629481948121,         0.000011924239084135247,            0.008409646319047344,             0.08409646319047342,            0.032492399960593665
               1.363129481948121,         0.000010731815175721722,            0.008450261818998085,             0.08450261818998085,             0.03204577851412405
               1.375629481948121,          0.00000965863365814955,             0.00849031904214074,              0.0849031904214074,            0.031605283207244546
               1.388129481948121,         0.000008692770292334594,            0.008529825646149796,             0.08529825646149795,             0.03117083129606566
              1.4006294819481209,         0.000007823493263101135,            0.008568789185269878,             0.08568789185269877,             0.03074234102537341
              1.4131294819481208,        0.0000070411439367910216,            0.008607217111551595,             0.08607217111551595,            0.030319731629940314
              1.4256294819481208,         0.000006337029543111919,             0.00864511677608902,             0.08645116776089021,            0.029902923334327845
              1.4381294819481207,         0.000005703326588800727,            0.008682495430256931,              0.0868249543025693,            0.029491837351350126
              1.4506294819481207,         0.000005132993929920655,            0.008719360226946119,             0.08719360226946117,            0.029086395879351423
              1.4631294819481206,         0.000004619694536928589,            0.008755718221795309,             0.08755718221795307,            0.028686522098434464
              1.4756294819481206,         0.000004157725083235731,            0.008791576374418351,              0.0879157637441835,            0.028292140165762703
              1.4881294819481206,        0.0000037419525749121575,            0.008826941549625555,             0.08826941549625554,            0.027903175210047006
              1.5006294819481205,        0.0000033677573174209417,            0.008861820518638113,             0.08861820518638112,            0.027519553325316047
              1.5131294819481205,        0.0000030309815856788477,            0.008896219960294757,             0.08896219960294757,             0.02714120156405942
              1.5256294819481204,         0.000002727883427110963,            0.008930146462249832,             0.08930146462249831,            0.026768047929823426
              1.5381294819481204,        0.0000024550950843998664,            0.008963606522162111,             0.08963606522162111,            0.026400021369331193
