55827.15061301204, 0.03292164922158637
45396.59096422057, 0.07455854721713162
37758.81584169217, 0.00865832056420313
31501.163872985486, 0.004553440865028177
26538.920616471445, 0.0909057451794805
22049.818713218192, 0.04767453015502182
18688.588382801634, 0.2426011330893974
15704.106413385514, 0.043021363829963515
13383.359384120798, 0.04497580716935365
11133.54550645339, 0.012699499978590375
9317.342782242005, 0.006170569582220618
7850.407240784242, 0.043438773436131686
6673.468611089519, 0.14548764676961876
5439.783727802003, 0.11777707727184664
4575.519740926531, 0.03134815238705451
3859.5974285472985, 0.08709710431380495
3135.0819922316005, 0.007120104255630971
2548.4536289588555, 0.01695444234419951
2005.4091909834738, 0.023709286502536786
1527.5349293043491, 0.03632243652794439
1152.716242044113, 0.018029248597881655
